	avail_bikes	timestamp
183	0	2016-01-11 12:00:00
622	0	2016-01-11 13:00:00
37	2	2016-01-11 14:00:00
545	3	2016-01-11 15:00:00
296	2	2016-01-11 16:00:00
563	3	2016-01-11 17:00:00
197	3	2016-01-11 18:00:00
407	6	2016-01-11 19:00:00
269	2	2016-01-11 20:00:00
570	6	2016-01-11 21:00:00
202	8	2016-01-11 22:00:00
413	11	2016-01-11 23:00:00
273	12	2016-01-12 00:00:00
487	14	2016-01-12 01:00:00
160	14	2016-01-12 02:00:00
382	12	2016-01-12 03:00:00
51	11	2016-01-12 04:00:00
598	10	2016-01-12 05:00:00
272	9	2016-01-12 06:00:00
562	7	2016-01-12 07:00:00
162	1	2016-01-12 08:00:00
530	0	2016-01-12 09:00:00
42	2	2016-01-12 10:00:00
599	4	2016-01-12 11:00:00
347	8	2016-01-12 12:00:00
108	11	2016-01-12 13:00:00
476	10	2016-01-12 14:00:00
266	10	2016-01-12 15:00:00
550	15	2016-01-12 16:00:00
49	13	2016-01-12 17:00:00
665	25	2016-01-12 18:00:00
93	35	2016-01-12 19:00:00
496	30	2016-01-12 20:00:00
101	30	2016-01-12 21:00:00
610	31	2016-01-12 22:00:00
67	39	2016-01-12 23:00:00
470	38	2016-01-13 00:00:00
34	38	2016-01-13 01:00:00
471	37	2016-01-13 02:00:00
249	36	2016-01-13 03:00:00
349	36	2016-01-13 04:00:00
139	35	2016-01-13 05:00:00
481	32	2016-01-13 06:00:00
22	26	2016-01-13 07:00:00
361	23	2016-01-13 08:00:00
149	18	2016-01-13 09:00:00
591	15	2016-01-13 10:00:00
31	17	2016-01-13 11:00:00
178	18	2016-01-13 12:00:00
617	17	2016-01-13 13:00:00
192	18	2016-01-13 14:00:00
403	13	2016-01-13 15:00:00
310	4	2016-01-13 16:00:00
477	5	2016-01-13 17:00:00
17	7	2016-01-13 18:00:00
596	10	2016-01-13 19:00:00
231	8	2016-01-13 20:00:00
484	9	2016-01-13 21:00:00
58	12	2016-01-13 22:00:00
577	13	2016-01-13 23:00:00
163	14	2016-01-14 00:00:00
420	15	2016-01-14 01:00:00
171	14	2016-01-14 02:00:00
528	14	2016-01-14 03:00:00
279	14	2016-01-14 04:00:00
642	14	2016-01-14 05:00:00
60	12	2016-01-14 06:00:00
418	9	2016-01-14 07:00:00
274	8	2016-01-14 08:00:00
559	5	2016-01-14 09:00:00
52	5	2016-01-14 10:00:00
410	7	2016-01-14 11:00:00
543	3	2016-01-14 12:00:00
194	0	2016-01-14 13:00:00
434	2	2016-01-14 14:00:00
114	6	2016-01-14 15:00:00
649	7	2016-01-14 16:00:00
1	4	2016-01-14 17:00:00
423	13	2016-01-14 18:00:00
181	19	2016-01-14 19:00:00
393	17	2016-01-14 20:00:00
330	22	2016-01-14 21:00:00
566	21	2016-01-14 22:00:00
252	25	2016-01-14 23:00:00
525	28	2016-01-15 00:00:00
140	26	2016-01-15 01:00:00
616	26	2016-01-15 02:00:00
261	26	2016-01-15 03:00:00
380	26	2016-01-15 04:00:00
35	24	2016-01-15 05:00:00
517	23	2016-01-15 06:00:00
152	16	2016-01-15 07:00:00
626	5	2016-01-15 08:00:00
260	4	2016-01-15 09:00:00
401	1	2016-01-15 10:00:00
43	0	2016-01-15 11:00:00
123	1	2016-01-15 12:00:00
526	0	2016-01-15 13:00:00
45	2	2016-01-15 14:00:00
358	6	2016-01-15 15:00:00
262	7	2016-01-15 16:00:00
580	6	2016-01-15 17:00:00
102	7	2016-01-15 18:00:00
507	21	2016-01-15 19:00:00
321	18	2016-01-15 20:00:00
386	17	2016-01-15 21:00:00
242	15	2016-01-15 22:00:00
557	12	2016-01-15 23:00:00
175	13	2016-01-16 00:00:00
606	13	2016-01-16 01:00:00
281	13	2016-01-16 02:00:00
499	13	2016-01-16 03:00:00
288	13	2016-01-16 04:00:00
498	13	2016-01-16 05:00:00
174	13	2016-01-16 06:00:00
389	12	2016-01-16 07:00:00
283	12	2016-01-16 08:00:00
491	13	2016-01-16 09:00:00
166	15	2016-01-16 10:00:00
493	13	2016-01-16 11:00:00
483	9	2016-01-16 12:00:00
333	12	2016-01-16 13:00:00
365	18	2016-01-16 14:00:00
112	19	2016-01-16 15:00:00
